unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at,v_status,v_score,v_url_code,v_notes,v_at
131876,Trinity Washington University,DC,Washington,no,N/A,Traditional purchase,,https://trinitydc.edu,,No formal IA found. Small university.,bulk_research,SILVER,2026-03-10 17:25,VALIDATED,9,200,"The page clearly belongs to Trinity Washington University, and there is no mention of an Inclusive Access program.",2026-03-10T21:52:13Z
10236809,Troy University-Support Sites,GA,Alpharetta,yes,Inclusive Access / Day One Access (USG Affordable Learning Georgia),Per-course; USG system enables IA; ALG preferred pricing <$40 eTextbooks; auto-enrolled; opt-out; digital via LMS day 1,,https://usg.edu; https://affordablelearninggeorgia.org,,USG member: Affordable Learning Georgia (ALG) enables IA. Preferred pricing <$40 e-textbooks. Auto-enrolled. Opt-out. Digital via LMS.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='usg.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:52:17Z
182500,Truckee Meadows Community College,NV,Reno,yes,First Day Complete / First Day by Course (BN),Per-course; digital; BN First Day; discounted,,https://tmcc.edu; https://bncollege.com,,BN First Day Complete / First Day by Course. Per-course. Digital. Discounted rate.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='tmcc.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:52:18Z
141237,Truett McConnell University,GA,Cleveland,yes,Inclusive Access / Day One Access (USG Affordable Learning Georgia),Per-course; USG system enables IA; ALG preferred pricing <$40 eTextbooks; auto-enrolled; opt-out; digital via LMS day 1,,https://usg.edu; https://affordablelearninggeorgia.org,,USG member: Affordable Learning Georgia (ALG) enables IA. Preferred pricing <$40 e-textbooks. Auto-enrolled. Opt-out. Digital via LMS.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='usg.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:52:18Z
178615,Truman State University,MO,Kirksville,yes,First Day Complete,$22/credit hour; auto-enrolled; digital + physical rental; saves 50%; opt-out,,https://truman.edu; https://bncollege.com,,First Day Complete (Fall 2025). $22/credit hour for 2025-26. Auto-enrolled. Physical rental (return at term end). 50% savings. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='truman.edu;%20https', port=443): Max retries exceeded ",2026-03-10T21:52:19Z
160755,Tulane University of Louisiana,LA,New Orleans,yes,NTC Undergrad Bundle (First Day Complete),"$375/sem full-time, $188 part-time flat fee; all required textbooks+materials; auto-enrolled opt-out; Fall 2022; BN Education FDC",,https://tulane.edu; https://bned.com,,Tulane: NTC Undergrad Bundle $375/sem. BN Education FDC. Auto-enrolled opt-out. Fall 2022.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='tulane.edu;%20https', port=443): Max retries exceeded ",2026-03-10T21:52:19Z
207935,Tulsa Community College,OK,Tulsa,yes,Inclusive Access,Digital via Blackboard; discounted; charged to account; opt-out,,https://tulsacc.edu,,IA: digital course materials via Blackboard. Discounted rate. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,2,200,"The page confirms the school is Tulsa Community College, but does not mention Inclusive Access or related programs or pricing.",2026-03-10T21:52:20Z
229355,Tyler Junior College,TX,Tyler,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,https://lonestar.edu; https://hccs.edu; https://tccd.edu,,TX CC system. Various IA models by college. Lone Star STAR Bundle $21/cr. HCC First Day/BN + ZTC/OER. TCC Plus/First Day. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='lonestar.edu;%20https', port=443): Max retries exceede",2026-03-10T21:52:23Z
372240,Universal College of Beauty Inc-Los Angeles 2,CA,Los Angeles,yes,Zero Textbook Cost (ZTC) / Inclusive Access,ZTC via OER; some IA per-unit; $115M state ZTC funding; opt-out where IA exists,,https://cccco.edu,,CA CC system: $115M ZTC program. OER-focused. New regs July 2025.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,6,200,"The page is for the California Community Colleges Chancellor's Office, which oversees Universal College of Beauty Inc-Los Angeles 2, but it doesn't mention specific IA programs or pricing details.",2026-03-10T21:52:24Z
243346,Universidad Ana G. Mendez-Carolina Campus,PR,Carolina,yes,Textbook Affordability (tuition-bundled),Bundled in tuition/fees,,https://uagm.edu; https://uagm.edu/libreria,,UAGM system IA-like program; tuition-bundled materials; Title IV eligible; opt-out available,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uagm.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:52:28Z
241739,Universidad Ana G. Mendez-Cupey Campus,PR,San Juan,yes,Textbook Affordability (tuition-bundled),Bundled in tuition/fees,,https://uagm.edu; https://uagm.edu/libreria,,UAGM system IA-like program; tuition-bundled materials; Title IV eligible; opt-out available,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uagm.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:52:28Z
243601,Universidad Ana G. Mendez-Gurabo Campus,PR,Gurabo,yes,Textbook Affordability (tuition-bundled),Bundled in tuition/fees,,https://uagm.edu; https://uagm.edu/libreria,,IA-like program; books/supplies in tuition+fees; Title IV eligible; opt-out per 34 CFR; listed in TX HECB affordability report,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uagm.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:52:29Z
196060,University at Albany,NY,Albany,yes,First Day (BN College IA),Additional course fee; lowest publisher price; 14-day opt-out,,https://albany.edu; https://bncollege.com/albany,,Negotiated lowest publisher price. 14-day trial opt-out. Federal/state textbook transparency compliance.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='albany.edu;%20https', port=443): Max retries exceeded ",2026-03-10T21:52:29Z
200800,University of Akron Main Campus,OH,Akron,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:52:30Z
200846,University of Akron Wayne College,OH,Orrville,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:52:30Z
161873,University of Baltimore,MD,Baltimore,no,N/A,Traditional; Textbook Credit via financial aid/BNCVirtual; OER via UBalt OER Press,,https://ubalt.edu,,No formal IA. Textbook Credit program via financial aid + BNCVirtual. UBalt OER Press for open resources.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page confirms the school is the University of Baltimore, but does not mention any inclusive access programs or pricing information.",2026-03-10T21:52:31Z
110398,University of California College of the Law-San Francisco,CA,San Francisco,yes,Zero Textbook Cost (ZTC) / Inclusive Access (varies by college),"Mixed: ZTC degrees (no textbook cost via OER), some colleges have IA/EA per-unit charges; $115M state ZTC funding; LibreTexts system contract; opt-out where IA exists; new first-day access regs July 2025",,https://cccco.edu; https://asccc-oeri.org,,CA CC system: $115M ZTC program. OER-focused. Some colleges also have IA (e.g. Merced $25/unit EA). New regs July 2025 mandate first-day access. ASCCC concerns about IA opt-out models. ZTC pathways by Fall 2026.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='cccco.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:52:36Z
110635,University of California-Berkeley,CA,Berkeley,yes,Inclusive Access / Cal Student Store,per-course,Not listed (varies by course),https://calstudentstore.berkeley.edu/textbooks,MEDIUM,Per-course IA through ASUC-managed Cal Student Store.,notion_gemini_codex,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,timeout,2026-03-10T21:52:36Z
110644,University of California-Davis,CA,Davis,yes,Inclusive Access / UC Davis Stores,per-course,Not listed (varies by course),https://ucdavisstores.com/textbooks,MEDIUM,Per-course IA through UC Davis Stores.,notion_gemini_codex,SILVER,2026-03-10 17:25,URL_BROKEN,0,403,HTTP 403,2026-03-10T21:52:45Z
110653,University of California-Irvine,CA,Irvine,yes,Inclusive Access / UCI Hill Bookstore,per-course,Not listed (varies by course),https://www.ucirvinestore.com/,MEDIUM,Follett-managed per-course IA via Hill Bookstore.,notion_gemini_codex,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='www.ucirvinestore.com', port=443): Max retries exceede",2026-03-10T21:52:46Z
445188,University of California-Merced,CA,Merced,yes,Inclusive Access,Per-course (70% off),,https://ucmerced.edu/bookstore; https://bkstr.com/ucmerced,,Up to 70% off new print,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,timeout,2026-03-10T21:52:47Z
110671,University of California-Riverside,CA,Riverside,yes,Inclusive Access + OER,Per-course,,https://ucrhinecrestbookstore.com; https://ucr.edu,,Expanding OER focus,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ucrhinecrestbookstore.com;%20https', port=443): Max re",2026-03-10T21:53:12Z
110680,University of California-San Diego,CA,La Jolla,yes,Inclusive Access,per-course,Not listed (varies by course),https://blink.ucsd.edu/facilities/services/bookstore/inclusive-access.html,MEDIUM,Per-course IA with opt-out and grace period. No campus-wide flat rate.,notion_codex,SILVER,2026-03-10 17:25,URL_BROKEN,0,404,HTTP 404,2026-03-10T21:53:12Z
110699,University of California-San Francisco,CA,San Francisco,yes,Inclusive Access (UC system),Per-course; digital via LMS; opt-out; UC system-wide model,,https://universityofcalifornia.edu,,Inclusive Access as part of UC system-wide model. Per-course. Digital via LMS. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,7,200,"The page confirms the school is UC San Francisco and mentions UC Libraries and open access publications, suggesting a system-wide approach to course materials, but doesn't specifically mention 'Inclusive Access' or details about the program.",2026-03-10T21:53:13Z
110714,University of California-Santa Cruz,CA,Santa Cruz,yes,Inclusive Access,Per-course,,https://ucscslugstore.com; https://ucsc.edu,,UC-wide IA,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ucscslugstore.com;%20https', port=443): Max retries ex",2026-03-10T21:53:17Z
176965,University of Central Missouri,MO,Warrensburg,yes,Inclusive Access / First Day,Digital materials via LMS; charged to account; opt-out,,https://ucmo.edu,,IA/First Day. Digital materials via LMS.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school but does not mention Inclusive Access or any related programs, making validation difficult.",2026-03-10T21:53:18Z
206941,University of Central Oklahoma,OK,Edmond,yes,First Day,Course materials charge on Bursar account; deeply discounted; opt-out,,https://uco.edu; https://bncollege.com,,BN First Day. Course materials charge on Bursar. Deeply discounted. Guaranteed day 1 access.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uco.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:53:21Z
201955,University of Cincinnati-Blue Ash College,OH,Blue Ash,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:53:22Z
201946,University of Cincinnati-Clermont College,OH,Batavia,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:53:22Z
201885,University of Cincinnati-Main Campus,OH,Cincinnati,yes,Inclusive Access / includED,Course charge or tuition; auto-enrolled; opt-out,,https://bkstr.com/uc; https://ohiolink.edu,,IA Online and includED model. Digital via Blackboard. Significant savings. Medical campus also participates.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:53:23Z
126580,University of Colorado Colorado Springs,CO,Colorado Springs,yes,CU Book Access / Inclusive Access,Per-course or flat rate; digital via Canvas; auto-enrolled; opt-out,,https://uccs.edu; https://bkstr.com,,Part of CU system. CU Book Access / Inclusive Access. Digital via Canvas. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uccs.edu;%20https', port=443): Max retries exceeded wi",2026-03-10T21:53:24Z
126562,University of Colorado Denver/Anschutz Medical Campus,CO,Denver,yes,Inclusive Access / Day One Digital,Per-course digital; auto-charged; reduced cost; opt-out,,https://ucdenver.edu; https://bkstr.com,,Shares Auraria Campus Bookstore IA with MSU Denver. Inclusive Access. Digital via LMS. Auto-charged. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ucdenver.edu;%20https', port=443): Max retries exceede",2026-03-10T21:53:24Z
129020,University of Connecticut,CT,Storrs,yes,Husky Book Bundle,Added to university fee bill; reduced price; opt-out available,,https://uconn.edu; https://bned.com,,Husky Book Bundle: reduced price materials. Added to fee bill. Opt-out available. Partnership w/ BNED.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uconn.edu;%20https', port=443): Max retries exceeded w",2026-03-10T21:53:25Z
436827,University of Connecticut-Avery Point,CT,Groton,yes,Husky Book Bundle,Waivable fee; course materials included; auto-enrolled; opt-out,,https://uconn.edu,,UConn Husky Book Bundle (system-wide). Waivable fee for course materials. Auto-enrolled.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school is UConn, but does not mention Inclusive Access or the Husky Book Bundle program.",2026-03-10T21:53:25Z
463056,University of Connecticut-Hartford Campus,CT,Hartford,yes,Husky Book Bundle,Waivable fee; course materials included; auto-enrolled; opt-out,,https://uconn.edu,,UConn Husky Book Bundle (system-wide).,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,2,200,The page confirms the school but does not mention any inclusive access programs or related details.,2026-03-10T21:53:28Z
436836,University of Connecticut-Stamford,CT,Stamford,yes,Husky Book Bundle,Waivable fee; course materials included; auto-enrolled; opt-out,,https://uconn.edu,,UConn Husky Book Bundle (system-wide).,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school, but does not mention any inclusive access programs or related details.",2026-03-10T21:53:31Z
436818,University of Connecticut-Waterbury Campus,CT,Waterbury,yes,Husky Book Bundle,Waivable fee; course materials included; auto-enrolled; opt-out,,https://uconn.edu,,UConn Husky Book Bundle (system-wide).,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school is UConn, but does not mention any inclusive access programs or related details.",2026-03-10T21:53:34Z
202480,University of Dayton,OH,Dayton,yes,Inclusive Access / OhioLINK statewide pricing,Per-course; digital via LMS day 1; OhioLINK statewide pricing with McGraw-Hill/Pearson/Cengage/SAGE; 25-75% below list; auto-enrolled; opt-out; ~2/3 OH IHEs use IA,,https://ohiolink.edu; https://ohio.gov,,OH system: ~2/3 IHEs use IA. OhioLINK statewide pricing for 86 member institutions. Per-course. Digital via LMS. 25-75% below list. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ohiolink.edu;%20https', port=443): Max retries exceede",2026-03-10T21:53:36Z
130943,University of Delaware,DE,Newark,yes,First Day + Digital Delivery,Per-course charge,,https://udel.bkstr.com; https://udel.edu,,BN First Day; Digital Delivery program; auto-billed; opt-out available,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='udel.bkstr.com;%20https', port=443): Max retries excee",2026-03-10T21:53:37Z
127060,University of Denver,CO,Denver,no,No formal auto-enrolled IA; standard bookstore options,No formal auto-enrolled IA; BN College bookstore; standard new/used/rental/digital,,https://du.edu,,DU: No formal auto-enrolled IA found. BN College bookstore. Standard options.,bulk_research,SILVER,2026-03-10 17:25,VALIDATED,9,200,"The page clearly identifies the University of Denver, but does not mention any inclusive access programs or related pricing information.",2026-03-10T21:53:37Z
153278,University of Dubuque,IA,Dubuque,no,N/A,Traditional purchase; OER encouraged,,https://dbq.edu,,No formal IA program. Uses Pressbooks for faculty OER creation. No comprehensive textbook bundling.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,8,200,"The page clearly references the University of Dubuque, but does not mention any inclusive access or textbook programs.",2026-03-10T21:53:41Z
150534,University of Evansville,IN,Evansville,yes,Purple Pack / First Day (BN),Flat-rate fee; auto-enrolled; 35-50% savings; rental package; opt-out,,https://evansville.edu; https://bncollege.com,,Purple Pack (Fall 2024) + BN First Day. Flat-rate. Auto-enrolled. 35-50% savings. Rental package before day 1. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='evansville.edu;%20https', port=443): Max retries excee",2026-03-10T21:53:44Z
139959,University of Georgia,GA,Athens,yes,Course-by-Course Affordable Access,Per-course (reduced),,https://uga.bncollege.com; https://uga.edu,,Follett course-by-course IA; faculty opt-in courses; auto-enrolled students; opt-out; digital+physical; price match,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uga.bncollege.com;%20https', port=443): Max retries ex",2026-03-10T21:53:45Z
129525,University of Hartford,CT,West Hartford,yes,Course-by-Course Affordable Access,Per-course (reduced),,https://bkstr.com/uhartfordstore; https://hartford.edu,,Follett Inclusive Access course-by-course; faculty opt-in; auto-enrolled students; opt-out per course; LMS+physical; BSU Book Fund also available,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:53:45Z
141565,University of Hawaii at Hilo,HI,Hilo,yes,Interactive Digital Access Program (IDAP),IDAP Rental charge to MyUH account; auto-enrolled; opt-out,,https://hawaii.edu,,IDAP same as Manoa. Digital via Laulima/Lamaku. Email notification for participating courses.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school but does not mention inclusive access or the specific program, suggesting the information may be located elsewhere on the site.",2026-03-10T21:53:46Z
141574,University of Hawaii at Manoa,HI,Honolulu,yes,Interactive Digital Access Program (IDAP),IDAP Rental charge to MyUH account; auto-enrolled; opt-out for refund,,https://hawaii.edu,,IDAP: digital materials via Laulima. IDAP Rental charge to MyUH. Opt-out for refund.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,3,200,"The page confirms the school but does not mention inclusive access or the specific program, suggesting the information may be located elsewhere on the site.",2026-03-10T21:53:50Z
141981,University of Hawaii-West Oahu,HI,Kapolei,yes,IDAP (UH system),Per-course (MyUH billing),,https://westoahu.hawaii.edu; https://bookstore.hawaii.edu,,Part of UH system IDAP,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='westoahu.hawaii.edu;%20https', port=443): Max retries ",2026-03-10T21:53:53Z
225511,University of Houston,TX,Houston,yes,First Day / Inclusive Access,per-course,Not listed (varies by course),https://www.bkstr.com/uhoustonstore,MEDIUM,Follett-managed per-course IA.,notion_gemini_codex,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:53:54Z
225502,University of Houston-Victoria,TX,Victoria,yes,Inclusive Access / First Day (varies by college),"Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by college (e.g. $21/cr Lone Star STAR Bundle, HCC First Day/BN, TCC Plus)",,https://lonestar.edu; https://hccs.edu; https://tccd.edu,,TX CC system. Various IA models by college. Lone Star STAR Bundle $21/cr. HCC First Day/BN + ZTC/OER. TCC Plus/First Day. Auto-enrolled. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='lonestar.edu;%20https', port=443): Max retries exceede",2026-03-10T21:53:55Z
142285,University of Idaho,ID,Moscow,yes,Vandal Day One Access,Per-course; digital via Canvas day 1; discounted; 10-day free access; opt-out,,https://uidaho.edu; https://vandalstore.com,,Vandal Day One Access. Per-course. Digital via Canvas day 1. Discounted charge to account. 10-day free access then opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uidaho.edu;%20https', port=443): Max retries exceeded ",2026-03-10T21:53:55Z
145600,University of Illinois Chicago,IL,Chicago,no,N/A (OER focus),Traditional purchase; OER encouraged,,https://uic.edu,,No formal IA program. Faculty encouraged to adopt OER. Digital Accessibility Resource Hub.,bulk_research,SILVER,2026-03-10 17:25,LIKELY_VALID,8,200,"The page clearly belongs to the University of Illinois Chicago, but it does not mention any inclusive access or textbook programs.",2026-03-10T21:53:56Z
145637,University of Illinois Urbana-Champaign,IL,Champaign,yes,Illini Course Materials / Inclusive Access,per-course,Not listed (varies by course),https://bookstore.illinois.edu/buy-textbooks/inclusive-access,MEDIUM,Per-course IA through Illini Union Bookstore.,notion_gemini_codex,SILVER,2026-03-10 17:25,SUSPECT,2,200,"The page is an error page and does not contain any information about inclusive access, despite the URL suggesting it should.",2026-03-10T21:53:59Z
153658,University of Iowa,IA,Iowa City,yes,ICON Direct,Per-course (U-Bill),,https://uiowa.edu/icon-direct; https://uiowa.edu/bookstore,,ICON Direct first-day access; eTexts+platforms via ICON; U-Bill charge; developed with UG Student Gov; opt-out before add/drop deadline,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,404,HTTP 404,2026-03-10T21:54:02Z
155317,University of Kansas,KS,Lawrence,yes,Inclusive Access + Auto Access,Per-course (MyKU acct),,https://kubstore.com/inclusive-access; https://kubookstore.com/auto-access,,IA+Auto Access; D2L delivery for eBooks; MyKU acct charge; opt-out before add/drop; publisher-negotiated pricing,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,404,HTTP 404,2026-03-10T21:54:04Z
157085,University of Kentucky,KY,Lexington,yes,First Day,Additional course charge; digital via LMS; opt-out,,https://uky.edu; https://bncollege.com,,BN First Day IA. UK Libraries also supports OER and textbook collection.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='uky.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:54:06Z
160658,University of Louisiana at Lafayette,LA,Lafayette,yes,First Day Complete,BN First Day Complete; course charge; opt-out,,https://louisiana.edu; https://bncollege.com,,BN First Day Complete. All required materials. Course charge on account. Opt-out available.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='louisiana.edu;%20https', port=443): Max retries exceed",2026-03-10T21:54:06Z
159993,University of Louisiana at Monroe,LA,Monroe,yes,Warhawk Bundle (BN FDC),Per-course (35-50% off),,https://ulm.bncollege.com; https://ulm.edu,,August 2022 launch; BN FDC; auto-enrolled; opt-out,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='ulm.bncollege.com;%20https', port=443): Max retries ex",2026-03-10T21:54:07Z
157289,University of Louisville,KY,Louisville,yes,Follett ACCESS (Inclusive Access),Charged to Bursar account; reduced price; auto-enrolled; opt-out,,https://louisville.edu; https://bkstr.com/louisville,,Follett ACCESS IA. Charged to Bursar. Reduced price. Digital via LMS.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='louisville.edu;%20https', port=443): Max retries excee",2026-03-10T21:54:07Z
161253,University of Maine,ME,Orono,yes,Academic Materials Program (AMP),$240-274/semester flat,,https://umaine.bncollege.com; https://umaine.edu,,AMP flat fee Fall 2024; auto-enrolled; opt-out by add/drop; digital+physical; some criticism re students w/fewer books,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='umaine.bncollege.com;%20https', port=443): Max retries",2026-03-10T21:54:08Z
232681,University of Mary Washington,VA,Fredericksburg,yes,First Day (BN),Per-course; digital via LMS; BN; opt-out,,https://umw.edu; https://bncollege.com,,BN First Day. Per-course. Digital via LMS. Opt-out.,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,0,"conn_error: HTTPSConnectionPool(host='umw.edu;%20https', port=443): Max retries exceeded wit",2026-03-10T21:54:08Z
163268,University of Maryland-Baltimore County,MD,Baltimore,yes,Course Materials Initiative (CMI),Course charge on tuition bill; digital via Blackboard; opt-out w/ full refund,,https://umbc.edu,,CMI since Spring 2016. Affordable materials + enhanced student experience via Blackboard. Opt-out w/ full refund.,bulk_research,SILVER,2026-03-10 17:25,SUSPECT,2,200,The page confirms the school but does not mention any inclusive access program or related initiatives.,2026-03-10T21:54:09Z
163286,University of Maryland-College Park,MD,College Park,yes,Terrapin Access / Inclusive Access,per-course,Not listed (varies by course),https://www.bkstr.com/marylandstore,MEDIUM,Per-course IA (Terrapin Access branding).,notion_gemini_codex,SILVER,2026-03-10 17:25,SUSPECT,1,200,Page loaded but no useful text,2026-03-10T21:54:26Z
166629,University of Massachusetts-Amherst,MA,Amherst,no,No formal IA (OER focus),Traditional purchase,,https://umass.edu/oer; https://bkstr.com/umassamherstbookstore,,No IA billing; strong OER/open education via Libraries; faculty grants for OER adoption; 2014 study on textbook cost burden,bulk_research,SILVER,2026-03-10 17:25,URL_BROKEN,0,404,HTTP 404,2026-03-10T21:54:27Z
