unitid,school_name,state,city,has_ia,ia_program_name,cost_model,price,source_url,confidence,notes,data_source,quality_tier,consolidated_at
207971,University of Tulsa,OK,Tulsa,yes,Total Access Program / Undergrad Textbook Program,Required textbooks at no cost to all undergrads,,https://utulsa.edu/about/facilities/bookstore/,high,Follett partner — bookstore_page verified at https://utulsa.edu/about/facilities/bookstore/,follett_url_verification,GOLD,2026-03-10
208035,Western Oklahoma State College,OK,Altus,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.wosc.edu,high,Follett partner — bookstore_page verified at https://www.wosc.edu,follett_url_verification,GOLD,2026-03-10
208406,Clackamas Community College,OR,Oregon City,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.clackamas.edu/student-life/campuses-buildings-hours/bookstore,high,Follett partner — bookstore_page verified at https://www.clackamas.edu/student-life/campuses-buildings-hours/bookstore,follett_url_verification,GOLD,2026-03-10
208415,Clatsop Community College,OR,Astoria,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.clatsopcc.edu/store/,high,Follett partner — bookstore_page verified at https://www.clatsopcc.edu/store/,follett_url_verification,GOLD,2026-03-10
420556,Columbia Gorge Community College,OR,The Dalles,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.cgcc.edu/campusstore,high,Follett partner — bookstore_page verified at https://www.cgcc.edu/campusstore,follett_url_verification,GOLD,2026-03-10
209074,Linn-Benton Community College,OR,Albany,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.bookstore.linnbenton.edu/,high,Follett partner — bookstore_page verified at https://www.bookstore.linnbenton.edu/,follett_url_verification,GOLD,2026-03-10
423652,Oregon Coast Community College,OR,Newport,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://oregoncoast.edu/bookstore/,high,Follett partner — bookstore_page verified at https://oregoncoast.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
209603,Pacific Northwest College of Art,OR,Portland,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://willamette.edu/life-on-campus/,high,Follett partner — bookstore_page verified at https://willamette.edu/life-on-campus/,follett_url_verification,GOLD,2026-03-10
209612,Pacific University,OR,Forest Grove,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.pacificu.edu/about/campuses-locations/forest-grove-campus/bookstore,high,Follett partner — bookstore_page verified at https://www.pacificu.edu/about/campuses-locations/forest-grove-campus/bookstore,follett_url_verification,GOLD,2026-03-10
209746,Portland Community College,OR,Portland,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.pcc.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.pcc.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
210155,Southwestern Oregon Community College,OR,Coos Bay,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.socc.edu,high,Follett partner — bookstore_page verified at https://bookstore.socc.edu,follett_url_verification,GOLD,2026-03-10
210234,Treasure Valley Community College,OR,Ontario,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.tvcc.cc/bookstore/,high,Follett partner — bookstore_page verified at https://www.tvcc.cc/bookstore/,follett_url_verification,GOLD,2026-03-10
210270,Umpqua Community College,OR,Roseburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.umpqua.edu,high,Follett partner — bookstore_page verified at https://bookstore.umpqua.edu,follett_url_verification,GOLD,2026-03-10
210304,Warner Pacific University,OR,Portland,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.warnerpacific.edu/not-found/,high,Follett partner — bookstore_page verified at https://www.warnerpacific.edu/not-found/,follett_url_verification,GOLD,2026-03-10
480198,Warner Pacific University Professional and Graduate Studies,OR,Portland,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.warnerpacific.edu/not-found/,high,Follett partner — bookstore_page verified at https://www.warnerpacific.edu/not-found/,follett_url_verification,GOLD,2026-03-10
210775,Alvernia University,PA,Reading,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.alvernia.edu/current-students/alvernia-bookstore,high,Follett partner — bookstore_page verified at https://www.alvernia.edu/current-students/alvernia-bookstore,follett_url_verification,GOLD,2026-03-10
211088,Arcadia University,PA,Glenside,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.arcadia.edu/news/bookstore-moved-to-dining-complex/,high,Follett partner — bookstore_page verified at https://www.arcadia.edu/news/bookstore-moved-to-dining-complex/,follett_url_verification,GOLD,2026-03-10
211343,Butler County Community College,PA,Butler,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.bc3.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.bc3.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
215114,Cairn University-Langhorne,PA,Langhorne,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://cairn.edu/event/first-day-of-fall-classes/,high,Follett partner — ia_page verified at https://cairn.edu/event/first-day-of-fall-classes/,follett_url_verification,GOLD,2026-03-10
211431,Carlow University,PA,Pittsburgh,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.carlow.edu/student-life/student-services/carlow-bookstore/,high,Follett partner — bookstore_page verified at https://www.carlow.edu/student-life/student-services/carlow-bookstore/,follett_url_verification,GOLD,2026-03-10
211608,Cheyney University of Pennsylvania,PA,Cheyney,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://cheyney.edu/textbooks/,high,Follett partner — bookstore_page verified at https://cheyney.edu/textbooks/,follett_url_verification,GOLD,2026-03-10
211024,Clarks Summit University,PA,Clarks Summit,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.clarkssummitu.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.clarkssummitu.edu/bookstore,follett_url_verification,GOLD,2026-03-10
211079,Community College of Beaver County,PA,Monaca,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.ccbc.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.ccbc.edu/bookstore,follett_url_verification,GOLD,2026-03-10
211981,Delaware Valley University,PA,Doylestown,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.bkstr.com/delawarevalleystore/home,high,Follett partner — bookstore_page verified at https://www.bkstr.com/delawarevalleystore/home,follett_url_verification,GOLD,2026-03-10
212133,Eastern University,PA,Saint Davids,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.eastern.edu/student-life/current-students/campus-store-bookstore,high,Follett partner — bookstore_page verified at https://www.eastern.edu/student-life/current-students/campus-store-bookstore,follett_url_verification,GOLD,2026-03-10
212832,Gwynedd Mercy University,PA,Gwynedd Valley,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.gmercyu.edu/books,high,Follett partner — bookstore_page verified at https://www.gmercyu.edu/books,follett_url_verification,GOLD,2026-03-10
212878,Harrisburg Area Community College,PA,Harrisburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.hacc.edu,high,Follett partner — bookstore_page verified at https://bookstore.hacc.edu,follett_url_verification,GOLD,2026-03-10
21287802,Harrisburg Area Community College-Gettysburg,PA,Gettysburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.hacc.edu,high,Follett partner — bookstore_page verified at https://bookstore.hacc.edu,follett_url_verification,GOLD,2026-03-10
21287801,Harrisburg Area Community College-Lancaster,PA,Lancaster,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.hacc.edu,high,Follett partner — bookstore_page verified at https://bookstore.hacc.edu,follett_url_verification,GOLD,2026-03-10
21287803,Harrisburg Area Community College-Lebanon,PA,Lebanon,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.hacc.edu,high,Follett partner — bookstore_page verified at https://bookstore.hacc.edu,follett_url_verification,GOLD,2026-03-10
21287804,Harrisburg Area Community College-York,PA,York,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.hacc.edu,high,Follett partner — bookstore_page verified at https://bookstore.hacc.edu,follett_url_verification,GOLD,2026-03-10
213020,Indiana University of Pennsylvania-Main Campus,PA,Indiana,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.iup.edu/search/errors/404.html,high,Follett partner — bookstore_page verified at https://www.iup.edu/search/errors/404.html,follett_url_verification,GOLD,2026-03-10
407629,Lake Erie College of Osteopathic Medicine,PA,Erie,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://lecom.edu/about/bookstore/,high,Follett partner — bookstore_page verified at https://lecom.edu/about/bookstore/,follett_url_verification,GOLD,2026-03-10
213525,Lehigh Carbon Community College,PA,Schnecksville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.lccc.edu/student-experience/bookstore/textbook/,high,Follett partner — bookstore_page verified at https://www.lccc.edu/student-experience/bookstore/textbook/,follett_url_verification,GOLD,2026-03-10
213826,Marywood University,PA,Scranton,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.marywood.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.marywood.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
213987,Mercyhurst University,PA,Erie,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.mercyhurst.edu,high,Follett partner — bookstore_page verified at https://bookstore.mercyhurst.edu,follett_url_verification,GOLD,2026-03-10
214111,Montgomery County Community College,PA,Blue Bell,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.mc3.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.mc3.edu/bookstore,follett_url_verification,GOLD,2026-03-10
214157,Moravian University,PA,Bethlehem,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.moravian.edu/bookshop,high,Follett partner — bookstore_page verified at https://www.moravian.edu/bookshop,follett_url_verification,GOLD,2026-03-10
214379,Northampton County Area Community College,PA,Bethlehem,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.northampton.edu/student-experience-and-support/bookstore.html,high,Follett partner — bookstore_page verified at https://www.northampton.edu/student-experience-and-support/bookstore.html,follett_url_verification,GOLD,2026-03-10
21437901,Northampton County Area Community College-Monroe,PA,Tannersville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.northampton.edu/student-experience-and-support/bookstore.html,high,Follett partner — bookstore_page verified at https://www.northampton.edu/student-experience-and-support/bookstore.html,follett_url_verification,GOLD,2026-03-10
414911,Pennsylvania Highlands Community College,PA,Johnstown,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.pennhighlands.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.pennhighlands.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
498571,Pennsylvania Western University,PA,California,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.pennwest.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.pennwest.edu/bookstore,follett_url_verification,GOLD,2026-03-10
215442,Point Park University,PA,Pittsburgh,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.pointpark.edu/page-not-found,high,Follett partner — bookstore_page verified at https://www.pointpark.edu/page-not-found,follett_url_verification,GOLD,2026-03-10
215655,Robert Morris University,PA,Moon Township,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.rmu.edu/about/book-bundle,high,Follett partner — bookstore_page verified at https://www.rmu.edu/about/book-bundle,follett_url_verification,GOLD,2026-03-10
215743,Saint Francis University,PA,Loretto,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.francis.edu/campus-life/bookstore,high,Follett partner — bookstore_page verified at https://www.francis.edu/campus-life/bookstore,follett_url_verification,GOLD,2026-03-10
216010,Shippensburg University of Pennsylvania,PA,Shippensburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.ship.edu/Error/,high,Follett partner — bookstore_page verified at https://www.ship.edu/Error/,follett_url_verification,GOLD,2026-03-10
216278,Susquehanna University,PA,Selinsgrove,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.susqu.edu/event/first-day-of-classes-3/,high,Follett partner — ia_page verified at https://www.susqu.edu/event/first-day-of-classes-3/,follett_url_verification,GOLD,2026-03-10
216366,Thomas Jefferson University,PA,Philadelphia,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.philaucampusstore.com/,high,Follett partner — bookstore_page verified at https://www.philaucampusstore.com/,follett_url_verification,GOLD,2026-03-10
216542,University of Valley Forge,PA,Phoenixville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://valleyforge.edu/sitemap/,high,Follett partner — bookstore_page verified at https://valleyforge.edu/sitemap/,follett_url_verification,GOLD,2026-03-10
216694,Waynesburg University,PA,Waynesburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.waynesburg.edu/campus-bookstore,high,Follett partner — bookstore_page verified at https://www.waynesburg.edu/campus-bookstore,follett_url_verification,GOLD,2026-03-10
216940,Williamson College of the Trades,PA,Media,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.williamson.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.williamson.edu/bookstore,follett_url_verification,GOLD,2026-03-10
217059,York College of Pennsylvania,PA,York,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.ycp.edu/offices-departments/bookstore,high,Follett partner — bookstore_page verified at https://www.ycp.edu/offices-departments/bookstore,follett_url_verification,GOLD,2026-03-10
217235,Johnson & Wales University-Providence,RI,Providence,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.jwu.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.jwu.edu/bookstore,follett_url_verification,GOLD,2026-03-10
409616,Roger Williams University School of Law,RI,Bristol,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://law.rwu.edu/,high,Follett partner — bookstore_page verified at https://law.rwu.edu/,follett_url_verification,GOLD,2026-03-10
217633,Anderson University,SC,Anderson,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://andersonuniversity.edu/bookstore/,high,Follett partner — bookstore_page verified at https://andersonuniversity.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
217749,Bob Jones University,SC,Greenville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.bju.edu,high,Follett partner — bookstore_page verified at https://bookstore.bju.edu,follett_url_verification,GOLD,2026-03-10
217688,Charleston Southern University,SC,Charleston,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://csu.slingshotedu.com/,high,Follett partner — bookstore_page verified at https://csu.slingshotedu.com/,follett_url_verification,GOLD,2026-03-10
217873,Claflin University,SC,Orangeburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.claflin.edu/500?aspxerrorpath=/404,high,Follett partner — bookstore_page verified at https://www.claflin.edu/500?aspxerrorpath=/404,follett_url_verification,GOLD,2026-03-10
218025,Florence-Darlington Technical College,SC,Florence,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.fdtc.edu,high,Follett partner — bookstore_page verified at https://bookstore.fdtc.edu,follett_url_verification,GOLD,2026-03-10
218113,Greenville Technical College,SC,Greenville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.gvltec.edu/student_resources/bookstore/index.html,high,Follett partner — bookstore_page verified at https://www.gvltec.edu/student_resources/bookstore/index.html,follett_url_verification,GOLD,2026-03-10
218238,Limestone University,SC,Gaffney,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.ecampus.com/,high,Follett partner — bookstore_page verified at https://www.ecampus.com/,follett_url_verification,GOLD,2026-03-10
218335,Medical University of South Carolina,SC,Charleston,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.musc.edu/,high,Follett partner — bookstore_page verified at https://www.musc.edu/,follett_url_verification,GOLD,2026-03-10
218441,North Greenville University,SC,Tigerville,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.ngu.edu/event/first-day-of-class-online/,high,Follett partner — ia_page verified at https://www.ngu.edu/event/first-day-of-class-online/,follett_url_verification,GOLD,2026-03-10
218487,Orangeburg Calhoun Technical College,SC,Orangeburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.octech.edu,high,Follett partner — bookstore_page verified at https://bookstore.octech.edu,follett_url_verification,GOLD,2026-03-10
218520,Piedmont Technical College,SC,Greenwood,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://websrv.ptc.edu/cas/login?service=https://dynamicforms.ngwebsolutions.com/casAuthentication.ashx?InstID%3D1044802d-1272-4242-821c-3b248559b0d0%26targetUrl%3Dhttps%253a%252f%252fdynamicforms.ngwebsolutions.com%252fSubmit%252fForm%252fStart%252f3d4d6da1-0f54-462a-b73e-7c134bfb551a,high,Follett partner — bookstore_page verified at https://websrv.ptc.edu/cas/login?service=https://dynamicforms.ngwebsolutions.com/casAuthentication.ashx?InstID%3D1044802d-1272-4242-821c-3b248559b0d0%26targetUrl%3Dhttps%253a%252f%252fdynamicforms.ngwebsolutions.com%252fSubmit%252fForm%252fStart%252f3d4d6da1-0f54-462a-b73e-7c134bfb551a,follett_url_verification,GOLD,2026-03-10
218751,Sherman College of Chiropractic,SC,Boiling Springs,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.sherman.edu/bookstore/,high,Follett partner — bookstore_page verified at https://www.sherman.edu/bookstore/,follett_url_verification,GOLD,2026-03-10
217776,Southern Wesleyan University,SC,Central,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.swu.edu/current-students/bookstore/,high,Follett partner — bookstore_page verified at https://www.swu.edu/current-students/bookstore/,follett_url_verification,GOLD,2026-03-10
218830,Spartanburg Community College,SC,Spartanburg,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://barkshop.sccsc.edu/,high,Follett partner — bookstore_page verified at https://barkshop.sccsc.edu/,follett_url_verification,GOLD,2026-03-10
217712,Technical College of the Lowcountry,SC,Beaufort,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.tcl.edu/first-day-complete-textbook-program/,high,Follett partner — ia_page verified at https://www.tcl.edu/first-day-complete-textbook-program/,follett_url_verification,GOLD,2026-03-10
218894,Trident Technical College,SC,Charleston,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://bookstore.tridenttech.edu,high,Follett partner — bookstore_page verified at https://bookstore.tridenttech.edu,follett_url_verification,GOLD,2026-03-10
218672,University of South Carolina-Lancaster,SC,Lancaster,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.sc.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.sc.edu/bookstore,follett_url_verification,GOLD,2026-03-10
218681,University of South Carolina-Salkehatchie,SC,Allendale,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.sc.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.sc.edu/bookstore,follett_url_verification,GOLD,2026-03-10
218690,University of South Carolina-Sumter,SC,Sumter,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.sc.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.sc.edu/bookstore,follett_url_verification,GOLD,2026-03-10
218706,University of South Carolina-Union,SC,Union,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.sc.edu/bookstore,high,Follett partner — bookstore_page verified at https://www.sc.edu/bookstore,follett_url_verification,GOLD,2026-03-10
218955,Williamsburg Technical College,SC,Kingstree,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.wiltech.edu/department/bookstore/,high,Follett partner — bookstore_page verified at https://www.wiltech.edu/department/bookstore/,follett_url_verification,GOLD,2026-03-10
219091,Dakota Wesleyan University,SD,Mitchell,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.dwu.edu/campus-life/bookstore,high,Follett partner — bookstore_page verified at https://www.dwu.edu/campus-life/bookstore,follett_url_verification,GOLD,2026-03-10
219143,Lake Area Technical College,SD,Watertown,yes,Inclusive Access / First Day (varies by institution),Per-course or per-credit hr; digital via LMS; auto-enrolled; opt-out; varies by institution,,https://www.lakeareatech.edu/campus/bookstore/,high,Follett partner — bookstore_page verified at https://www.lakeareatech.edu/campus/bookstore/,follett_url_verification,GOLD,2026-03-10
